player_name,team_abbreviation,old_ppg,new_ppg,ppg_difference,ppg_percent_inc
Chandler Parsons,ATL,2.8,2.8,0,0
Charles Brown Jr.,ATL,2,2,0,0
Chasson Randle,GSW,1.6666666666666667,1.6666666666666667,0,0
Cheick Diallo,PHX,4.795454545454546,4.886363636363637,0.09090909090909083,0.018604651162790642
Chimezie Metu,SAS,2.875,3.0625,0.1875,0.061224489795918324
Chris Boucher,TOR,6.327272727272727,6.3545454545454545,0.027272727272727337,0.0042918454935622075
Chris Chiozza,BKN,4,4.023809523809524,0.023809523809523725,0.00591715976331364
Chris Clemons,HOU,4.862068965517241,4.896551724137931,0.0344827586206895,0.007042253521126751
Chris Paul,OKC,17.682539682539684,18.77777777777778,1.095238095238095,0.058326289095519845
Chris Silva,MIA,2.926829268292683,2.9634146341463414,0.03658536585365857,0.012345679012345734
Christian Wood,DET,13.064516129032258,13.17741935483871,0.11290322580645196,0.008567931456548328
Clint Capela,ATL,13.923076923076923,13.935897435897436,0.012820512820512775,9.199632014719183e-4
Coby White,CHI,13.215384615384615,13.5,0.2846153846153854,0.021082621082621156
Cody Martin,CHA,4.958333333333333,5,0.04166666666666696,0.008333333333333415
Cody Zeller,CHA,11.068965517241379,11.094827586206897,0.025862068965517793,0.002331002331002363
Collin Sexton,CLE,20.753846153846155,21.26153846153846,0.5076923076923059,0.02387843704775683
Cory Joseph,SAC,6.328125,6.5625,0.234375,0.0357142857142857
Courtney Lee,DAL,4.458333333333333,4.541666666666667,0.08333333333333393,0.01834862385321112
Cristiano Felicio,CHI,3.909090909090909,3.909090909090909,0,0
